item_id,web_name,category,tags,aidong_tags,object_name,ipa,description
ICON-0066,모자,패션,소장템,명음호랑|빛받침곰|리더곰|예왕쿼카|비트삐약|스텝곰|훈고양이|보컬냥|포뇨금붕어|노블다람|온기마당멍|폭스라마,자,tɕa,"챙을 살짝 내리면 햇빛도 시선도 한 뼘 비껴간다. 머리에 얹은 작은 지붕 아래, 오늘만큼은 편한 표정으로 걸어도 좋다. 가장 가벼운 변신은 늘 여기서 시작된다."
ICON-0067,셔츠,패션,소장템,동글보컬햄|인사개굴|활력멍|소프트냥|왕관냥|청량독수리|숨결막내멍|밀리쥐|온기중심멍|숨풍선멍|첫빛삐약|갸름냥,셔츠,sjʌtɕʰɯ,"바스락, 막 다린 옷깃에서 아침 냄새가 난다. 단추를 위에서부터 차례로 채우는 동안, 헝클어졌던 마음도 한 칸씩 단정해진다. 하얀 한 장이 하루의 첫 문장을 연다."
ICON-0068,스카프,패션,소장템,코지멍|별빛기린|보컬밤비|날카여우|브리즈여우|보컬결곰|훈고양이|소리펭|스윙냥|새끼사자|첫목기린|숨결중심냥,스카프,sɯkʰapʰɯ,"목에 한 바퀴 두르면 바람의 길목이 막힌다. 끝자락이 어깨에서 살랑이는 사이, 추위는 더 이상 안쪽까지 닿지 못한다. 멋과 따뜻함, 그 사이 어딘가에 놓인 한 폭."
ICON-0069,장갑,패션,소장템,니코캣런|숨결곰|분홍볼|받아멍|토끼|리더렉스|왕자토끼|그루브멍|브리즈펭|캡틴비트냥|집사냥|폭스라마,장갑,tɕaŋɡap,"손가락 끝까지 폭 감싸이면 차가운 것도 두렵지 않다. 호호 불던 손이 슬며시 포근해지는, 겨울의 작은 사치. 벗어 건넨 한 짝이 누군가의 손을 덥히기도 한다."
ICON-0070,군번줄,패션,소장템,황제여우|마이크멍|동선수달|폭신멍|멜로곰돌이|보컬결멍|햇살늑대|소리햄|온기중심멍|말티왕자멍|첫물수달|햇살폭스,줄,tɕul,"얇은 두 장의 패가 서로를 가만히 마주 본다. 이름 석 자와 번호 몇 개, 그게 누군가를 끝까지 기억하게 한다. 차가운 금속인데 어쩐지, 가장 따뜻한 약속을 닮았다."
ICON-0071,그립링,패션,소장템,베이비프로그|별빛기린|드럼쿼카|발랄여우|비트토끼|리더폭스|안정곰|작곡멍|온기쿼카|멜로펭귄|리본온기여우|햇살폭스,링,ɾiŋ,"손가락을 끼우면 떨어뜨릴 걱정이 스르르 사라진다. 한 손으로도 넉넉히 들고 흔들 수 있는 작은 안심. 사진 한 장 남기려 팔을 길게 뻗을 때, 조용히 손바닥을 받쳐 준다."
ICON-0072,꽃관,문구,소장템,래빗|숨결뱀|다크늑대|노블병아리|왕관냥|소프트병아리|안정곰|소리오리|스윙냥|칩물결수달|안부사슴|망고강아지,꽃관,k͈otɡwan,"머리에 얹으면 봄이 한 아름 따라 온다. 들에서 꺾어 둥글게 엮은 꽃들이 이마를 살포시 두른다. 사진 속 환한 웃음 위로, 옅은 풀냄새가 오래도록 남는다."
ICON-0073,눈안대,패션,소장템,포근들소|숨결등대멍|리더곰|별빛냥|왕관여우|꿈햄|씰윤물개|관찰냥|꿀거북|별빛냥|소프트곰|은빛멍,눈안대,nunandɛ,"눈을 덮으면 불빛도 소음도 한꺼번에 멀어진다. 보이지 않으니 들리는 건 내 숨소리뿐. 잠시 세상을 끄고 안쪽의 고요로 들어서면, 등 뒤에서 작은 문이 가만히 닫힌다."
ICON-0074,목도리,패션,소장템,스팟호랑이|선명멍|코알라책|막내삐약|기사다람|졸린개굴|인사다람|웨이브수달|포뇨금붕어|별빛냥|또렷다람|스텝빛멍,목도리,mokdoɾi,"한 바퀴, 두 바퀴, 목을 감을 때마다 겨울이 조금씩 순해진다. 털실 사이 어딘가엔 누군가 떠 준 마음이 섞여 있을지도. 코끝까지 파묻으면 세상이 한결 포근해진다."
ICON-0075,반달가면,패션,소장템,삐약|또렷막내멍|큐렉스|날카여우|붉은여우|불범|말티연|소리삐약|리듬햄찌|칩물결수달|또렷앵무|우사네코토끼,반달가면,pandalɡamjʌn,"얼굴 절반만 가린 채로 무도회의 밤이 시작된다. 드러난 입술은 웃고, 감춘 눈은 비밀을 품는다. 누군지 알 듯 말 듯한 그 좁은 간격이, 자정의 공기를 설레게 한다."
ICON-0076,베레모,패션,소장템,황제멍|장면삐약|렌즈냥|햇살리트리버|흰여우|청음여우|리듬냥|비트새|비트냥|크루리듬멍|소프트늑대|온기토끼,베레모,peɾemo,"비스듬히 얹으면 평범한 하루에 슬며시 운치가 든다. 둥글고 납작한 천 한 장이, 어깨 위에 예술가 흉내를 가만히 입혀 준다. 거울 앞에서 각도를 고르는 그 잠깐마저 즐겁다."
ICON-0077,초커,패션,소장템,시크리듬냥|별꼬리여우|다크늑대|대왕햄승|개죽멍|보컬결멍|트랙멍|노블코알라|그림냥이|노블다람|비트삐약|스텝여우,초커,tɕʰokʰʌ,"목에 꼭 맞게 두르면 시선이 자연히 위로 모인다. 가는 끈 하나가 분위기를 통째로 바꿔 놓는다. 작지만 분명한, 오늘 하루의 자신감을 채우는 잠금장치 같은 것."
ICON-0078,파카,패션,소장템,별빛냥|항해리트리버|안부토끼|무술냥|호흡너굴|보컬결곰|호흡토끼|범얼룩|숨결바다멍|쪼꼬코알라|스윙노루|은빛멍,파카,pʰakʰa,"지퍼를 끝까지 올리면 눈보라도 한 발 물러선다. 두툼한 안쪽으로 손을 깊이 넣으면, 온 세상의 소란이 잠잠해진다. 거친 바람 속에서도 끝내 따뜻한, 한 채의 작은 집."
ICON-0079,팬츠,패션,소장템,시크리듬냥|마이크곰|분홍볼|달빛노루|글로우늑대|별빛펭|말풍선앵무|관찰냥|코지냥|등교토끼|비트병아리|대장늑대,팬츠,pʰɛntɕʰɯ,"발을 꿰고 허리를 여미면 비로소 나설 채비가 끝난다. 한 걸음 내디딜 때마다 천이 결을 따라 부드럽게 움직인다. 편안함과 단정함, 그 사이 어디쯤에서 하루가 시작된다."
ICON-0080,피어싱,패션,소장템,별빛여우|캡틴퓨마|동선곰|지후쿼카|비트삐약|도토리솔|씰윤물개|소리펭|노블햄찌|벌룬범|런웨이냥|갸름냥,피어싱,pʰiʌsiŋ,"작은 한 점을 더하는 데에도 약간의 용기가 든다. 반짝이는 금속 하나가 평범한 귓가에 또렷한 마침표를 찍는다. 아주 작지만, 분명히 달라진 오늘의 나를 비추는 빛."
ICON-0081,파형,공연,소장템,불독리더|창문깜냥|숨결토끼|장면곰|겸도리버|근육곰|루미여우|범얼룩|코지냥|멜로펭귄|스윙노루|인사식멍,파형,pʰahjʌŋ,"엔지니어에게 노래는 들리는 게 아니라 보인다. 화면 위 오르내리는 능선에서 그날 숨이 어디서 떨렸는지를 읽어낸다. 보이지 않던 목소리가 산맥처럼 누워, 한 곡의 지형을 펼쳐 보인다."
ICON-0082,조율기,공연,소장템,말티범멍|샤인냥|소프트알파카|폭신멍|소통천재|스파크범|미소멍|댄스멍|노블햄찌|메인보컬냥|노블멍|삐죽오리,조율기,tɕojulɡi,"공연 직전, 줄 여섯을 차례로 어루만지며 흐트러진 음을 제자리에 앉힌다. 0.5도만 어긋나도 객석은 귀신같이 알아챈다. 누구도 모를 만큼 정확하게 맞춰 두는 것—그게 무대를 향한 다정함이다."
ICON-0083,스트랩,패션,소장템|착용|스트랩,노블오랑우탄|옥빛냥 초기 지급용|별빛멍|산울림냥|곰솜|꽃사슴|단정범|리듬냥|첫눈냥|스텝오리|등교토끼|소프트곰|햄일햄찌,스트랩,sɯtʰɯɾɛp,"손목에 한 번 감으면 떨어뜨릴 걱정이 스르르 풀린다. 무대 위에서 가장 두려운 건 손에서 무언가를 놓치는 일이라, 이 작은 끈 하나에 비로소 마음이 놓인다."
ICON-0084,심벌,공연,소장템,황제펭|렌즈멍|또렷막내토끼|카리스마독수리|멜로곰돌이|스피드치타|별빛햄찌|대형멍|돼끼비트|꿀주머니|비트삐약|브이토끼,심벌,simbʌl,"단 한 번 부딪치는 순간, 곡의 마지막 문장에 또렷한 마침표가 찍힌다. 금빛 원반은 가장 짧게 울리고 가장 길게 여운을 남기는 법을 안다. 끝은 이렇게 환하게 닫혀야 한다고."
ICON-0085,기타,공연,소장템,베이비프로그|솔라햄찌|밴드삐약|막내멍|꽃사슴|샛별노루|보컬멍|단정다람|온기중심멍|샤인노루|런웨이토끼,기타,kitʰa,"여섯 줄 위로 손가락이 미끄러지면 좁은 방이 통째로 무대가 된다. 누군가의 첫 멜로디도, 잠 못 든 새벽의 혼잣말도, 이 둥근 나무통 안에서 가장 먼저 숨을 얻었다."
ICON-0086,사운드구름,자원,소장템|자연물,불독리더|마이크멍|숨결오리|폭스곰|무지개곰|졸린개굴|드럼범|스텝멍|까칠토끼|메인보컬늑대|폭스데여우|햇살폭스,사운드구름,saundɯɡuɾɯm,"하늘 한쪽에 음표들이 솜처럼 뭉쳐 둥실 떠다닌다. 바람이 한 번 쓸고 지나가면 빗방울 대신 멜로디가 내린다고, 섬의 아이들은 우산도 없이 마중을 나간다."
ICON-0087,스텝,아이돌,소장템,별빛여우|코지햄찌|건반토끼|대왕햄승|솜다람|보컬결멍|인사다람|소리펭|온기중심멍|잠만냥|첫목기린|폭스디여우,스텝,sɯtʰep,"무대 동선은 발끝으로 푸는 산수다. 여기서 한 걸음, 저기서 반 박자—틀려도 괜찮으니 천천히. 수백 번 밟아 몸에 새긴 칸들이 모여 비로소 한 곡의 지도가 완성된다."
ICON-0088,앰프,공연,소장템,두부물개|막내공룡|비주얼곰|장면곰|토끼|하모니치타|리듬냥|소리펭|스파크쿼카|늑끼리더|글로우멍|대장늑대,앰프,ɛmpʰɯ,"속삭임을 함성으로 바꿔 주는 상자. 그래도 볼륨을 한 칸 올리기 전엔 늘 손을 멈춘다. 더 큰 소리보다 더 정확한 소리가 객석 끝줄까지 닿는다는 걸, 이 상자는 안다."
ICON-0089,음표솜,공연,소장템,불독리더|숨결촛불냥|황금멍|숨결준호멍|성벽곰|스피드치타|건스키늑대|하이톤늑대|포뇨금붕어|새끼사자|소프트곰|비트호랑,음표솜,ɯmpʰjosom,"콩나물 대가리들이 모여 솜뭉치가 되니 베개처럼 폭신하다. 가만히 베고 누우면 들릴 듯 말 듯한 자장가가 흘러나온다는, 섬에서 가장 다정한 소문 하나."
ICON-0090,카세트,공연,소장템,온기승환토끼|숨결뱀|드럼쿼카|폭스곰|겸도리버|텐션곰|젤리퓨마|소리오리|막내여우|프레임사슴|런웨이사막여우|쭈프늑대,카세트,kʰasetʰɯ,"되감기 버튼을 누르면 끼익, 테이프가 그 여름의 첫 곡으로 천천히 돌아간다. 한 시절이 통째로 감긴 작은 상자 속에, 이젠 다시 만질 수 없는 시간이 고스란히 잠들어 있다."
ICON-0091,튜닝포크,공연,소장템,베이비프로그|티렉스담|숨결토끼|단정펭귄|왕관냥|스텝곰|리더다람|프레임사슴|비트다람|네크타르숨멍|리듬멍|삐죽오리,튜닝포크,tʰjuniŋpʰokʰɯ,두 갈래 쇠를 살짝 치면 허공에서 기준음 하나가 태어난다. 이 작은 떨림에 모든 악기가 가만히 고개를 맞춘다. 무엇이든 시작은 이렇게 여린 진동에서 온다.
ICON-0092,파형칩,공연,소장템,별빛여우|항해리트리버|렌즈냥|햇살리트리버|모티프토끼|꿈삐약|숨결막내멍|그루브릴라|숨결바다멍|네크타르숨멍|안부사슴|냥두고양이,칩,tɕʰip,"소리 한 토막을 손톱만 한 칩 속에 살며시 가둔다. 일부러 녹음한 적 없는 추임새, 사라진 줄 알았던 누군가의 웃음소리가 이 안에서 여전히 따뜻하게 살아 숨 쉰다."
ICON-0093,LP,공연,소장템,인사토끼|빛받침곰|호흡멍|맑은노루|장면저장냥|브리즈수달|흰늑대|비트새|스윙냥|팬카햄|소프트토끼|브리즈냥,LP,,"바늘이 홈을 따라 첫걸음을 떼면 지직거리는 옅은 숨소리가 먼저 들린다. 그 작은 잡음마저 좋아서, 어떤 이는 끝끝내 이 검은 원반을 손에서 놓지 못한다."
ICON-0094,포켓,패션,소장템,스텝토끼|렌즈곰|정류장멍|스텝냥|왕관냥|단정노루|느린스텝늘보|단정곰|삐약|잠만냥|온기개굴|하모니여우,포켓,pʰokʰet,"가장 아끼는 건 늘 가슴에서 가장 가까운 곳에 둔다. 손바닥만 한 천 주머니 하나가 어느 날은 손난로가, 어느 날은 부적이, 또 어느 날은 비밀의 보관함이 되어 준다."
ICON-0095,반창고,생활,소장템,막내삐약|브리즈병아리|호흡멍|숨결준호멍|장면저장냥|모찌점프토끼|발끝프로토냥|흰웃쿼카|리듬햄찌|푸들웅|스텝다람|하모니여우,반창고,pantɕʰaŋɡo,"연습이 길어진 밤이면 발뒤꿈치마다 작은 훈장이 하나씩 붙는다. 아프다는 말을 삼키려 붙인 한 장—내일도 기어이 춤추겠다는, 아무도 모르는 조용한 약속이다."
ICON-0096,베개,자원|생활,소장템|천,노트수달|창문깜냥|별빛냥|별빛멍|청청솔|근육곰|숨결늑대|호흡수달|햇살병아리|팬카햄|안부사슴|막내카리스냥,베개,peɡɛ,"하루치 무대를 전부 내려놓는 곳은 결국 이 폭신한 네모 한 장이다. 머리를 가만히 누이면 귓가에 남았던 박수 소리가 천천히 잦아들고, 섬에도 비로소 밤이 내린다."
ICON-0097,벨,생활,소장템,바다스텝고래|선명멍|랩펭|글로우냥|비트삐약|밤결냥|루미여우|포근멍|스윙냥|크루리듬멍|안부사슴|환영멍,벨,pel,"딸랑, 짧은 소리 한 번에 누군가 문을 밀고 들어선다. 손님이 왔다는 신호이자 하루가 열렸다는 인사. 작은 쇠붙이 하나가 온종일 반가움만 도맡아 운다."
ICON-0098,케이스,생활,소장템|수납|케이스,막내가시|온화보컬토끼|고음리더냥|모래볕|글램뱀|콩알소원멍|박자다람|둥글솔|춤냥|새끼사자|온기개굴|인사식냥,케이스,kʰeisɯ,"소중한 것일수록 단단한 집을 따로 지어 준다. 여닫는 손길이 매번 조심스러워지는 건, 그 안에 담긴 게 그저 물건이 아니라 차마 잃고 싶지 않은 마음이어서다."
ICON-0099,브러시,자원|생활,소장템|도구|브러시,황제멍|온화보컬토끼|졸린코알라|달빛노루|여우|청량여우|건스키늑대|그루브릴라|스파크돌고래|스팟고양이|스텝햄|환영멍,브러시,pɯɾʌsi,"털 한 올까지 결을 따라 쓸어내리면 구석에 눌어붙은 먼지가 슬그머니 물러난다. 보이지 않는 자리까지 마다하지 않는 손길이 있어, 방은 매일 새 아침을 맞는다."
ICON-0100,스케치,생활,소장템,명음호랑|스윙멍|소프트라마|날카여우|글로우늑대|위트돌핀|리더냥|동선멍|스파크쿼카|샤인토끼|집사냥|숨결햄,스케치,sɯkʰetɕʰi,"완성되기 전의 선들은 망설임을 굳이 숨기지 않는다. 지웠다 다시 그은 자국마다, 무엇이 되고 싶었는지가 거짓 없이 남는다. 서툰 시작일수록 가장 솔직하다."
ICON-0101,인형,생활,소장템,밝은보컬멍|별빛멍|동선수달|얼음볕|스텝범|리더렉스|트랙멍|웨이브수달|온기오리|곱슬펭|별꼬리|냥두고양이,인형,inhjʌŋ,"말없이 품에 안기는 것만으로 위로가 되는 존재가 있다. 무대 뒤에서 손이 떨리던 밤, 베개맡에서 같이 떨어 준 솜뭉치 친구를—누구나 마음속에 하나쯤 품고 산다."
ICON-0102,종,생활,소장템,불독리더|마이크멍|소프트알파카|모티프라마|글램뱀|샤인곰|왕자토끼|텐션토끼|햇살병아리|포근양|리더삐약|하모니여우,종,tɕoŋ,"산사의 종은 한 번 울려 골짜기를 통째로 건넌다. 멀리, 더 멀리 닿고 싶은 쇠의 마음이 길게 우는 것이라, 그 소리는 듣는 이의 가슴께에서 천천히 가라앉는다."
ICON-0103,우산,생활,소장템,포근범곰|마이크곰|산울림냥|단정펭귄|러브가시|위트토끼|합주멍|숨토끼|하모니냥|네크타르숨멍|도약늑대|숨결중심냥,우산,usan,"같이 쓰면 어느 한쪽 어깨는 반드시 젖게 마련이다. 슬며시 기운 우산 아래, 젖은 어깨야말로 다정함의 가장 분명한 증거다. 한 지붕을 나눈 짧은 길이 오래 마음에 남는다."
ICON-0104,매트,생활,소장템,루미범|빛받침곰|장면멍|곰솜|입술참새|하모니치타|숨결늑대|포근볼|지혜올빼미|숨결토끼|도약늑대|삐죽오리,매트,mɛtʰɯ,맨바닥에 한 장 펼치면 거기가 곧장 연습실이 된다. 구르고 넘어져도 말없이 받아 주는 자리—수많은 동작이 이 위에서 처음으로 제 몸에 길을 들였다.
